Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
3073,20,64.43,67.25,88.63,6.4,1
3074,24,89.45,100.0,88.46,9.8,1
3075,24,90.16,88.72,95.94,9.4,1
3076,21,72.67,54.77,78.38,3.6,1
3077,19,95.79,71.02,96.14,8.2,1
3078,24,100.0,77.59,69.42,5.8,1
3079,22,84.24,73.15,79.21,6.0,1
3080,24,67.63,49.05,72.63,1.6,1
3081,24,76.51,53.77,58.02,4.7,1
3082,24,76.44,60.04,68.11,3.4,1
3083,25,76.82,82.43,76.89,6.7,1
3084,18,87.5,81.22,91.79,7.1,1
3085,19,72.21,56.69,66.15,0.9,1
3086,22,82.1,77.42,73.46,5.0,1
3087,19,91.18,94.08,90.94,7.2,1
3088,25,83.14,78.53,66.26,4.6,1
3089,21,66.78,78.04,66.43,6.5,1
3090,21,88.47,88.24,78.51,5.7,1
3091,21,75.39,65.58,69.82,5.7,1
3092,23,67.54,70.8,67.72,4.5,1
3093,24,61.76,65.39,79.79,2.6,1
3094,23,77.74,53.56,82.61,2.8,1
3095,18,81.97,74.16,89.11,6.4,1
3096,21,63.18,50.1,88.87,5.0,1
3097,25,83.88,97.05,89.33,4.7,1
3098,22,63.2,61.35,61.37,4.2,1
3099,19,79.6,92.23,82.4,4.4,1
3100,24,88.68,81.76,79.96,7.1,1
3101,20,86.76,79.68,72.62,4.3,1
3102,22,89.72,61.03,79.08,2.3,1
3103,24,70.85,82.0,69.16,6.5,1
3104,23,78.28,81.61,65.19,4.6,1
3105,23,77.54,83.27,85.27,5.1,1
3106,22,93.94,93.9,90.3,8.2,1
3107,23,82.16,70.58,81.09,5.0,1
3108,21,78.27,71.04,74.16,5.6,1
3109,18,68.39,48.67,81.15,2.6,1
3110,19,67.64,80.08,84.64,4.6,1
3111,18,93.48,91.59,83.08,6.2,1
3112,24,75.29,85.09,64.38,1.9,1
3113,19,90.38,79.86,77.4,5.4,1
3114,25,77.5,66.4,87.1,5.2,1
3115,19,73.73,54.93,90.82,5.1,1
3116,18,75.52,93.8,81.59,7.1,1
3117,22,85.69,55.54,79.4,5.7,1
3118,19,78.6,79.91,84.71,8.0,1
3119,25,92.49,66.31,78.2,3.0,1
3120,25,67.82,75.07,75.95,5.3,1
3121,25,83.34,76.03,57.25,5.2,1
3122,18,89.37,70.36,85.34,2.9,1
3123,19,91.69,51.72,98.16,6.9,1
3124,20,95.56,88.98,84.3,9.6,1
3125,22,70.32,48.25,71.47,5.0,1
3126,21,69.18,86.79,80.9,6.0,1
3127,19,88.3,68.94,78.9,5.2,1
3128,25,90.86,44.92,85.16,3.6,1
3129,20,64.81,54.43,73.24,1.4,1
3130,21,64.41,63.96,70.86,3.6,1
3131,21,47.02,80.89,63.85,2.2,1
3132,24,80.39,87.56,93.73,8.4,1
3133,19,78.26,78.53,84.4,4.8,1
3134,18,93.89,87.07,87.08,4.3,1
3135,19,92.13,79.25,75.85,6.8,1
3136,20,76.45,77.45,90.31,2.8,1
3137,21,71.5,78.71,63.05,3.5,1
3138,19,74.47,59.86,85.88,5.1,1
3139,18,100.0,98.98,68.92,7.1,1
3140,24,85.01,60.96,75.68,6.0,1
3141,19,60.47,87.51,93.49,5.5,1
3142,22,73.86,57.4,87.05,5.2,1
3143,24,73.82,84.61,77.23,5.8,1
3144,18,75.74,98.54,76.65,5.4,1
3145,20,79.33,66.14,76.6,2.9,1
3146,21,79.23,72.22,84.31,5.1,1
3147,19,72.93,76.03,85.81,2.9,1
3148,18,93.73,71.65,76.75,5.2,1
3149,24,70.04,93.82,65.11,4.0,1
3150,22,100.0,92.61,91.46,10.1,1
3151,18,72.99,70.86,76.14,4.9,1
3152,23,72.49,60.12,63.99,2.2,1
3153,25,76.29,62.9,81.78,4.7,1
3154,22,84.23,70.47,80.3,6.0,1
3155,24,94.35,80.69,89.05,8.3,1
3156,20,80.74,65.55,70.44,3.8,1
3157,21,62.87,57.5,77.49,1.8,1
3158,24,73.57,100.0,72.66,6.6,1
3159,25,96.63,54.24,67.78,2.2,1
3160,20,72.46,74.06,76.26,4.1,1
3161,19,85.49,80.61,92.93,4.5,1
3162,18,63.62,82.26,86.08,4.9,1
3163,23,81.4,78.5,91.42,6.4,1
3164,22,74.53,67.91,88.54,3.6,1
3165,22,83.23,78.92,100.0,4.5,1
3166,18,52.78,78.2,80.33,5.0,1
3167,23,82.56,72.79,91.96,5.3,1
3168,18,69.1,56.86,88.5,5.2,1
3169,19,85.94,72.08,89.77,5.9,1
3170,25,74.74,66.34,97.59,6.7,1
3171,20,73.85,69.39,78.25,5.8,1
3172,24,79.96,78.1,77.81,5.9,1
3173,22,59.88,69.7,76.16,1.8,1
3174,19,75.54,96.67,78.74,5.1,1
3175,20,71.07,71.55,84.55,6.0,1
3176,19,66.17,88.8,95.5,6.5,1
3177,23,85.98,74.47,73.37,3.6,1
3178,22,63.14,86.65,74.96,3.7,1
3179,24,74.91,78.61,79.19,3.9,1
3180,18,90.83,66.2,80.37,6.1,1
3181,18,80.15,60.62,68.89,7.1,1
3182,20,69.35,76.34,73.76,4.2,1
3183,24,87.66,74.06,89.1,6.8,1
3184,25,91.78,63.84,91.9,5.2,1
3185,21,67.71,59.19,70.36,4.8,1
3186,23,77.3,75.73,69.93,4.6,1
3187,20,67.18,97.59,83.24,6.5,1
3188,21,78.17,72.2,64.8,5.7,1
3189,19,94.14,95.88,85.64,9.6,1
3190,23,66.35,68.67,62.71,3.3,1
3191,19,78.43,62.53,92.95,6.0,1
3192,25,62.62,80.52,71.65,3.9,1
3193,24,75.67,56.76,89.82,3.3,1
3194,22,90.56,75.26,88.91,5.0,1
3195,23,69.93,71.8,75.43,5.3,1
3196,21,91.17,100.0,83.02,10.8,1
3197,25,83.83,61.1,77.65,4.6,1
3198,22,85.22,72.79,74.56,2.7,1
3199,18,66.57,66.42,83.77,5.5,1
3200,21,66.01,56.57,65.59,0.9,1
3201,20,82.23,30.78,85.57,4.8,1
3202,18,78.98,100.0,82.12,5.0,1
3203,25,60.03,86.41,80.48,6.6,1
3204,18,90.71,71.49,78.1,6.9,1
3205,20,92.19,58.5,76.52,4.0,1
3206,23,80.27,68.15,72.86,4.7,1
3207,18,65.19,79.1,77.47,3.5,1
3208,24,67.97,45.39,76.08,2.7,1
3209,21,99.5,75.1,83.29,5.6,1
3210,22,81.6,88.75,89.13,2.5,1
3211,18,84.0,58.99,77.34,4.2,1
3212,21,77.56,69.96,84.04,3.0,1
3213,19,76.69,100.0,84.04,6.1,1
3214,21,88.79,93.39,85.29,8.6,1
3215,22,71.42,68.71,73.85,2.4,1
3216,21,74.4,69.98,72.13,1.3,1
3217,20,94.49,69.59,81.84,4.8,1
3218,25,91.18,90.6,72.33,5.0,1
3219,22,67.01,71.41,69.08,5.4,1
3220,25,79.54,48.79,83.43,4.1,1
3221,23,86.17,69.1,86.38,4.6,1
3222,25,88.29,65.5,87.37,5.7,1
3223,19,80.01,77.93,85.44,7.1,1
3224,20,97.44,60.19,78.34,1.1,1
3225,23,65.13,87.27,84.31,4.3,1
3226,21,70.37,84.54,87.1,5.4,1
3227,22,76.94,72.76,69.52,3.2,1
3228,19,100.0,85.46,78.22,8.5,1
3229,20,67.74,58.39,74.29,3.7,1
3230,23,77.04,48.53,79.66,4.9,1
3231,23,94.07,79.66,80.26,6.1,1
3232,19,76.22,80.94,62.59,3.8,1
3233,24,65.55,62.6,86.37,1.3,1
3234,21,82.96,65.88,76.01,4.1,1
3235,19,89.03,86.87,85.58,7.1,1
3236,23,88.2,71.9,88.56,4.3,1
3237,18,87.81,90.13,57.84,3.3,1
3238,20,88.77,95.49,79.71,6.9,1
3239,19,80.82,84.41,75.5,4.3,1
3240,24,79.14,81.09,75.31,4.0,1
3241,23,85.79,60.42,79.21,5.3,1
3242,21,85.05,87.46,94.58,6.5,1
3243,25,94.39,93.92,94.99,9.8,1
3244,23,97.07,87.38,91.06,6.7,1
3245,21,100.0,87.81,84.98,7.3,1
3246,19,61.92,77.43,66.81,4.0,1
3247,21,73.8,100.0,59.16,2.9,1
3248,22,73.41,74.39,67.96,5.1,1
3249,22,77.49,86.84,83.28,5.2,1
3250,22,77.43,62.75,75.85,2.8,1
3251,24,85.49,83.29,77.52,4.6,1
3252,24,81.28,88.67,78.65,5.8,1
3253,18,62.97,81.47,97.49,5.7,1
3254,24,73.35,98.03,75.42,6.0,1
3255,25,90.76,66.19,88.62,5.6,1
3256,19,49.6,66.15,78.02,4.0,1
3257,23,88.87,74.55,77.51,4.0,1
3258,23,78.01,78.37,84.61,2.6,1
3259,18,100.0,87.95,98.9,8.6,1
3260,24,78.01,90.43,78.08,5.0,1
3261,25,58.19,65.86,85.59,4.6,1
3262,21,78.6,55.61,79.11,3.1,1
3263,18,100.0,96.4,91.86,10.9,1
3264,25,82.95,67.77,77.43,2.9,1
3265,21,70.67,78.81,72.7,4.1,1
3266,25,83.27,77.07,79.15,5.8,1
3267,21,78.27,74.52,77.75,6.2,1
3268,20,77.51,79.8,91.01,6.9,1
3269,25,100.0,86.15,86.44,8.6,1
3270,23,71.02,74.34,71.62,6.0,1
3271,22,64.76,66.26,70.01,2.9,1
3272,24,67.46,68.66,53.41,4.5,1
3273,21,66.9,87.08,77.24,5.6,1
3274,20,93.76,89.63,88.5,9.1,1
3275,25,83.22,93.68,73.31,2.2,1
3276,23,85.35,84.13,100.0,7.4,1
3277,22,66.14,69.59,85.4,5.4,1
3278,21,93.5,100.0,87.64,6.7,1
3279,25,96.26,79.36,66.45,4.8,1
3280,25,68.44,81.78,73.68,3.3,1
3281,21,79.71,86.61,79.11,6.5,1
3282,18,89.06,86.38,76.31,6.3,1
3283,18,100.0,87.13,77.4,6.9,1
3284,23,74.8,61.77,65.54,5.0,1
3285,22,63.08,75.81,67.39,3.8,1
3286,21,77.01,49.8,80.79,1.9,1
3287,23,92.79,77.71,82.06,6.6,1
3288,23,82.46,68.69,77.55,5.8,1
3289,19,68.72,73.59,76.16,3.1,1
3290,25,86.64,75.71,87.14,3.9,1
3291,24,82.58,78.07,78.23,4.1,1
3292,25,63.32,69.45,78.32,2.0,1
3293,18,75.69,62.92,70.03,3.4,1
3294,22,59.58,64.97,70.45,2.7,1
3295,25,84.46,83.64,81.23,4.2,1
3296,21,72.88,83.31,92.14,3.5,1
3297,23,65.74,51.34,84.84,1.7,1
3298,21,91.67,68.63,92.66,9.0,1
3299,19,87.9,73.78,86.21,7.5,1
3300,22,84.15,82.74,88.01,3.4,1
3301,23,87.41,91.08,87.36,5.5,1
3302,21,80.84,66.3,63.25,5.8,1
3303,18,94.84,85.89,76.37,7.4,1
3304,24,79.21,92.21,79.51,3.4,1
3305,19,82.33,86.58,70.1,7.2,1
3306,22,75.45,88.76,70.62,3.9,1
3307,19,70.42,78.88,69.0,2.3,1
3308,18,89.25,68.28,80.75,6.4,1
3309,22,84.13,80.52,82.9,7.6,1
3310,19,91.7,91.02,88.09,10.2,1
3311,20,92.49,69.05,81.8,2.6,1
3312,18,93.6,90.2,80.68,6.4,1
3313,18,69.99,77.5,75.32,4.2,1
3314,18,90.51,44.57,72.41,6.6,1
3315,20,72.48,50.55,82.39,2.1,1
3316,20,76.42,41.25,69.63,2.5,1
3317,21,76.57,72.3,68.1,3.4,1
3318,23,92.5,78.49,82.1,5.2,1
3319,24,79.56,74.5,71.26,3.7,1
3320,19,83.28,67.39,78.39,6.3,1
3321,21,96.72,89.39,86.27,7.1,1
3322,19,85.93,87.2,79.79,6.2,1
3323,24,90.81,69.54,100.0,8.2,1
3324,23,85.54,59.81,81.0,5.8,1
3325,20,71.86,67.8,80.14,2.6,1
3326,23,88.19,100.0,69.87,7.7,1
3327,20,70.53,91.8,70.71,3.8,1
3328,24,77.89,87.16,74.9,6.8,1
3329,23,79.31,75.54,78.56,8.1,1
3330,21,68.78,88.34,85.12,5.9,1
3331,22,62.2,60.57,82.28,2.0,1
3332,21,72.86,60.39,79.16,3.2,1
3333,19,88.83,57.07,83.39,7.6,1
3334,21,76.39,75.33,74.35,4.7,1
3335,24,57.04,68.04,89.31,5.2,1
3336,18,100.0,80.66,99.57,6.5,1
3337,19,95.06,51.61,83.88,6.4,1
3338,23,86.26,78.84,88.71,5.6,1
3339,19,97.87,44.63,81.95,4.6,1
3340,22,68.43,86.26,84.84,4.4,1
3341,20,100.0,86.36,74.08,6.7,1
3342,23,73.65,74.96,78.29,6.1,1
3343,25,80.89,80.25,82.16,4.5,1
3344,19,73.86,69.86,94.1,7.2,1
3345,23,79.25,74.97,72.85,4.7,1
3346,23,78.76,79.44,60.33,3.3,1
3347,23,73.95,33.37,73.01,3.5,1
3348,20,81.14,63.63,84.08,3.0,1
3349,25,79.49,73.23,66.33,4.5,1
3350,24,82.28,80.14,75.58,7.5,1
3351,21,69.53,87.69,78.05,3.4,1
3352,23,89.31,62.71,79.87,5.4,1
3353,18,69.56,63.65,82.16,3.7,1
3354,24,87.65,50.51,69.17,4.5,1
3355,22,83.23,84.12,71.4,2.0,1
3356,20,62.11,70.84,88.76,4.6,1
3357,19,90.13,68.54,69.66,4.6,1
3358,20,100.0,77.67,94.02,6.1,1
3359,19,83.72,83.83,72.26,5.4,1
3360,20,78.79,71.97,82.0,2.6,1
3361,19,96.97,100.0,81.42,7.2,1
3362,23,78.45,81.65,71.64,5.4,1
3363,21,83.02,70.62,76.82,5.4,1
3364,19,66.86,68.26,84.36,5.0,1
3365,25,78.39,67.29,77.95,4.0,1
3366,19,86.18,58.18,89.75,5.4,1
3367,18,88.16,78.48,93.49,6.0,1
3368,19,80.15,73.9,63.54,1.5,1
3369,18,68.95,64.34,67.75,3.9,1
3370,22,73.17,63.81,68.56,4.5,1
3371,23,100.0,94.69,73.81,5.5,1
3372,18,85.7,65.08,93.63,7.4,1
3373,21,77.5,45.69,81.48,3.5,1
3374,24,76.33,58.17,73.64,4.0,1
3375,23,68.78,53.51,77.91,4.0,1
3376,18,91.44,74.83,88.03,3.4,1
3377,23,72.62,68.57,93.86,4.3,1
3378,25,73.23,76.86,85.08,6.5,1
3379,23,69.19,82.54,54.53,2.9,1
3380,23,62.68,69.4,84.18,5.9,1
3381,22,63.29,74.1,80.68,1.6,1
3382,21,67.02,89.84,79.6,3.9,1
3383,20,84.07,67.43,84.41,4.3,1
3384,20,83.17,93.74,89.46,8.3,1
3385,18,87.38,70.6,69.12,4.5,1
3386,23,80.78,72.89,64.11,0.6,1
3387,18,75.81,44.14,69.43,1.0,1
3388,22,78.15,55.55,88.72,5.1,1
3389,22,85.01,73.9,76.27,6.2,1
3390,19,67.15,66.73,85.25,5.8,1
3391,25,79.56,69.7,83.03,5.3,1
3392,22,78.3,79.27,97.29,7.3,1
3393,19,83.64,80.34,77.47,3.9,1
3394,21,100.0,75.51,69.56,6.8,1
3395,18,75.1,55.21,78.57,1.7,1
3396,24,54.69,65.38,93.5,3.2,1
3397,21,65.59,54.97,78.5,1.4,1
3398,22,79.72,62.29,72.7,4.5,1
3399,21,80.57,55.34,71.14,4.9,1
3400,21,73.29,76.43,72.78,5.2,1
3401,25,82.75,68.48,96.23,5.1,1
3402,25,61.87,80.9,73.58,3.1,1
3403,25,69.35,56.43,73.9,4.6,1
3404,21,77.46,59.49,72.73,2.0,1
3405,22,77.94,100.0,82.86,7.7,1
3406,24,83.58,61.92,91.34,4.4,1
3407,23,63.31,69.16,69.88,4.0,1
3408,21,100.0,70.01,95.85,8.2,1
3409,19,64.76,51.32,75.98,2.5,1
3410,22,70.86,86.67,85.06,2.7,1
3411,21,76.71,70.45,88.26,2.8,1
3412,24,74.05,76.3,80.48,4.9,1
3413,23,84.13,57.34,79.28,5.9,1
3414,25,90.25,83.8,83.53,6.5,1
3415,22,100.0,100.0,89.44,10.1,1
3416,20,74.41,75.29,57.74,0.5,1
3417,23,81.88,86.62,94.82,6.2,1
3418,19,75.23,58.15,79.77,3.9,1
3419,21,99.89,75.16,68.3,3.8,1
3420,24,85.9,79.41,61.06,3.8,1
3421,20,65.38,48.07,57.78,3.2,1
3422,24,91.2,71.74,92.96,8.4,1
3423,20,81.75,90.76,78.45,6.7,1
3424,22,78.65,85.51,76.36,5.0,1
3425,20,75.81,64.52,89.31,7.7,1
3426,19,66.88,75.54,69.87,2.0,1
3427,19,90.02,68.04,78.97,2.3,1
3428,18,72.59,71.17,71.96,0.6,1
3429,19,50.89,63.19,76.53,3.6,1
3430,23,93.07,83.64,68.02,5.3,1
3431,20,91.5,85.73,73.84,5.2,1
3432,19,77.31,71.68,85.42,5.3,1
3433,22,78.77,66.81,68.94,2.2,1
3434,24,76.21,72.02,92.84,6.6,1
3435,25,76.8,96.32,99.77,5.5,1
3436,24,99.49,78.06,88.25,6.5,1
3437,18,65.88,52.54,84.34,1.2,1
3438,24,63.1,68.21,86.97,5.6,1
3439,20,72.17,69.32,70.93,2.6,1
3440,18,76.81,81.64,80.0,4.2,1
3441,20,95.28,62.27,98.31,6.1,1
3442,22,80.74,97.77,76.21,5.2,1
3443,18,70.68,73.6,68.29,3.3,1
3444,21,90.45,80.6,70.93,5.0,1
3445,23,71.91,64.53,72.06,1.9,1
3446,23,79.4,82.13,76.57,7.3,1
3447,20,90.35,72.02,92.59,4.6,1
3448,24,88.54,93.81,86.13,7.2,1
3449,25,76.73,71.6,85.57,3.9,1
3450,25,78.78,81.2,75.61,4.0,1
3451,21,64.79,65.29,67.88,3.5,1
3452,18,80.12,82.75,73.12,6.8,1
3453,21,75.84,61.15,69.94,3.6,1
3454,21,81.95,93.5,85.38,6.3,1
3455,24,90.32,62.6,82.56,4.2,1
3456,25,70.17,59.1,76.83,1.0,1
3457,18,85.25,67.92,65.89,3.9,1
3458,22,72.89,63.55,75.2,2.6,1
3459,24,90.86,83.97,71.99,5.1,1
3460,21,76.78,64.0,78.41,2.6,1
3461,21,85.83,97.43,87.63,6.9,1
3462,22,79.27,64.58,70.22,4.8,1
3463,21,69.26,75.83,86.94,4.6,1
3464,21,88.97,69.59,100.0,6.3,1
3465,21,85.3,85.75,90.48,6.9,1
3466,23,74.98,74.81,78.7,5.0,1
3467,24,86.56,68.64,74.47,3.5,1
3468,19,57.0,78.76,71.33,1.5,1
3469,24,71.58,62.95,71.11,3.6,1
3470,22,86.68,78.44,79.62,3.8,1
3471,21,83.76,66.37,71.29,5.2,1
3472,24,77.42,74.25,63.48,4.3,1
3473,23,86.71,64.85,84.56,6.4,1
3474,25,78.19,63.45,77.77,3.8,1
3475,22,64.53,73.71,75.23,4.9,1
3476,20,83.71,100.0,74.54,7.4,1
3477,24,98.27,78.31,83.72,5.7,1
3478,20,73.11,94.56,71.88,4.9,1
3479,21,73.22,74.04,76.49,3.8,1
3480,23,70.68,66.45,91.52,3.7,1
3481,23,74.03,88.37,81.81,3.3,1
3482,24,70.87,76.94,66.85,3.9,1
3483,22,89.37,71.79,72.8,6.5,1
3484,22,80.77,79.45,80.41,4.6,1
3485,23,79.64,63.39,63.6,2.3,1
3486,22,79.99,61.63,70.99,8.5,1
3487,23,78.4,88.03,85.46,5.6,1
3488,24,69.34,79.74,76.97,2.2,1
3489,19,81.86,94.36,81.8,4.1,1
3490,23,72.67,80.67,82.5,5.2,1
3491,20,99.36,82.22,86.28,8.4,1
3492,22,85.26,78.42,70.3,2.8,1
3493,23,76.11,91.2,88.13,7.0,1
3494,23,83.49,100.0,97.84,7.8,1
3495,24,70.78,70.56,73.39,3.7,1
3496,22,100.0,71.21,70.63,4.4,1
3497,19,69.4,60.11,66.72,2.9,1
3498,24,95.58,80.25,72.27,4.6,1
3499,19,67.03,56.12,81.42,4.9,1
3500,25,74.0,88.21,65.48,6.3,1
3501,24,79.73,88.65,87.91,7.2,1
3502,22,67.04,77.52,82.15,3.5,1
3503,18,65.62,64.96,57.82,1.1,1
3504,22,72.91,93.4,72.17,5.0,1
3505,22,73.61,87.26,81.84,5.6,1
3506,19,93.08,69.22,79.85,5.5,1
3507,19,90.14,65.83,82.76,4.3,1
3508,22,90.09,65.04,79.27,5.2,1
3509,22,94.24,90.62,96.12,8.0,1
3510,22,83.33,65.4,79.03,5.8,1
3511,19,72.93,85.9,70.74,4.3,1
3512,22,67.47,87.88,69.49,4.0,1
3513,22,82.73,63.55,85.28,4.7,1
3514,25,78.16,82.67,86.84,8.3,1
3515,21,68.86,74.0,84.27,4.6,1
3516,18,91.53,85.61,84.9,5.0,1
3517,20,96.01,91.31,61.84,4.0,1
3518,18,90.53,61.37,75.28,7.2,1
3519,21,100.0,82.88,79.63,8.9,1
3520,20,80.24,74.51,75.27,5.9,1
3521,24,67.22,58.79,77.04,5.2,1
3522,22,86.42,69.48,88.19,5.1,1
3523,21,71.29,65.73,79.99,0.2,1
3524,25,85.22,76.16,80.66,6.5,1
3525,24,78.48,57.36,78.59,5.3,1
3526,22,92.32,100.0,76.16,5.9,1
3527,19,65.94,73.99,77.91,3.6,1
3528,23,69.86,73.94,80.02,4.2,1
3529,21,67.52,59.42,84.85,4.2,1
3530,19,86.85,84.13,90.39,7.0,1
3531,21,66.72,70.63,59.98,4.2,1
3532,25,85.76,64.94,87.18,9.2,1
3533,21,75.64,64.86,92.87,5.9,1
3534,19,69.59,76.74,71.3,2.4,1
3535,25,64.23,97.43,88.51,4.7,1
3536,20,76.97,75.51,74.95,3.7,1
3537,18,79.27,75.04,72.6,0.6,1
3538,22,90.95,82.73,77.3,8.2,1
3539,21,99.61,78.16,74.01,6.4,1
3540,22,96.64,91.39,88.0,6.1,1
3541,23,88.68,95.85,87.65,5.3,1
3542,19,72.35,82.21,74.61,2.2,1
3543,22,77.23,59.2,68.18,4.0,1
3544,19,92.74,79.3,83.75,6.7,1
3545,22,69.78,72.03,85.86,2.9,1
3546,18,46.17,56.88,83.94,0.0,1
3547,18,83.42,78.15,76.47,4.5,1
3548,25,67.79,83.95,66.12,4.7,1
3549,18,71.28,87.93,87.32,5.3,1
3550,25,84.5,99.73,80.79,6.5,1
3551,18,82.95,74.95,90.14,6.3,1
3552,18,67.38,60.13,83.25,5.5,1
3553,18,88.85,86.5,77.73,7.4,1
3554,19,80.66,88.61,74.47,2.0,1
3555,21,71.72,72.28,92.47,6.0,1
3556,25,96.62,87.14,81.41,6.3,1
3557,22,56.9,75.85,66.72,2.5,1
3558,18,92.17,68.3,61.29,2.0,1
3559,19,71.39,70.58,70.82,3.5,1
3560,19,77.56,60.02,74.12,3.7,1
3561,19,65.58,52.12,89.56,6.5,1
3562,25,75.78,58.06,68.63,3.8,1
3563,21,77.18,65.22,89.03,3.3,1
3564,25,75.54,84.57,66.9,3.8,1
3565,22,80.97,80.36,100.0,7.2,1
3566,21,70.53,68.77,93.8,5.0,1
3567,20,90.11,63.11,80.33,4.6,1
3568,24,79.71,82.28,66.42,4.8,1
3569,19,100.0,99.1,84.76,7.6,1
3570,25,70.24,83.26,73.91,3.5,1
3571,20,83.45,90.07,75.01,7.6,1
3572,23,89.36,58.49,83.13,5.4,1
3573,25,62.87,69.88,72.81,4.7,1
3574,18,82.87,100.0,84.28,10.0,1
3575,24,84.67,82.16,74.17,2.9,1
3576,18,66.18,54.45,74.0,4.3,1
3577,21,54.31,66.83,91.63,2.5,1
3578,24,100.0,85.06,79.51,6.9,1
3579,25,76.26,76.05,90.33,8.4,1
3580,22,91.74,57.19,87.76,8.3,1
3581,20,87.89,83.39,87.62,7.4,1
3582,22,50.69,64.35,82.63,4.6,1
3583,25,75.23,63.49,85.65,4.3,1
3584,21,74.58,60.84,75.53,1.7,1
3585,18,95.84,85.7,90.0,9.1,1
3586,24,91.74,77.59,82.27,5.9,1
3587,22,73.13,61.39,76.89,4.0,1
3588,25,95.23,80.46,78.11,7.7,1
3589,22,67.41,48.21,75.71,3.1,1
3590,25,68.3,81.13,83.53,5.8,1
3591,18,66.12,39.82,82.62,4.7,1
3592,24,69.28,75.43,84.04,6.3,1
3593,20,89.8,85.73,77.94,4.9,1
3594,18,56.15,53.59,73.74,2.1,1
3595,22,83.34,84.2,75.97,5.2,1
3596,20,83.64,95.17,86.71,7.1,1
3597,25,78.67,35.01,78.03,4.9,1
3598,20,98.44,77.98,84.64,6.6,1
3599,25,69.32,34.19,83.81,2.9,1
3600,18,85.82,73.28,74.13,4.9,1
3601,22,76.78,71.31,82.37,3.8,1
3602,21,82.98,49.71,83.27,6.5,1
3603,22,100.0,98.4,96.37,5.1,1
3604,25,69.79,82.63,81.07,6.4,1
3605,19,99.49,71.41,89.96,7.2,1
3606,24,90.76,96.78,82.92,6.4,1
3607,23,76.7,54.95,69.89,5.5,1
3608,21,90.29,54.25,71.83,3.0,1
3609,20,61.52,47.41,87.04,5.0,1
3610,21,71.48,93.31,74.34,3.9,1
3611,24,65.82,76.89,60.84,4.3,1
3612,20,82.02,80.81,78.35,4.3,1
3613,24,62.87,72.61,67.26,3.0,1
3614,20,72.63,70.19,73.25,1.1,1
3615,21,74.24,72.04,89.81,3.7,1
3616,20,76.41,79.45,86.96,5.4,1
3617,20,75.79,68.19,86.89,2.3,1
3618,19,77.31,67.7,75.51,5.0,1
3619,22,80.51,85.84,86.45,8.8,1
3620,22,100.0,84.28,75.64,7.0,1
3621,23,85.03,86.23,81.13,8.3,1
3622,23,60.22,59.67,74.18,5.8,1
3623,25,78.48,65.76,74.15,7.3,1
3624,25,63.13,83.79,88.13,3.6,1
3625,25,84.36,67.42,60.66,3.7,1
3626,19,68.22,67.02,80.96,0.0,1
3627,23,91.19,69.09,94.77,7.4,1
3628,24,85.6,66.62,90.2,8.1,1
3629,25,73.91,61.58,68.88,3.9,1
3630,25,74.79,70.83,66.34,4.5,1
3631,21,74.69,62.52,72.61,3.5,1
3632,18,90.75,92.93,86.6,5.8,1
3633,24,89.96,83.75,84.42,7.2,1
3634,25,74.5,86.69,64.65,1.5,1
3635,25,87.4,82.25,90.79,5.8,1
3636,25,87.04,44.25,92.28,4.4,1
3637,18,83.48,88.27,78.59,5.2,1
3638,18,86.29,59.59,82.67,5.9,1
3639,19,90.69,76.57,67.13,4.6,1
3640,24,72.75,65.1,76.28,4.8,1
3641,19,70.24,99.51,83.28,4.6,1
3642,20,73.84,97.98,86.64,6.9,1
3643,18,84.23,68.5,77.54,5.8,1
3644,21,62.66,74.67,78.61,5.4,1
3645,23,77.12,70.44,71.42,2.5,1
3646,21,76.51,82.96,76.17,4.2,1
3647,23,96.75,80.75,86.99,6.8,1
3648,18,73.58,63.0,64.46,5.1,1
3649,18,81.87,70.29,82.01,6.3,1
3650,18,100.0,85.45,89.8,8.5,1
3651,19,100.0,96.11,79.64,7.1,1
3652,24,73.8,80.73,76.57,5.2,1
3653,23,78.82,62.72,74.4,4.0,1
3654,24,67.94,67.78,66.17,0.0,1
3655,19,82.84,69.46,79.45,4.7,1
3656,19,75.27,83.58,79.63,4.3,1
3657,22,95.21,100.0,64.8,5.8,1
3658,21,60.2,69.79,84.62,4.7,1
3659,21,73.99,82.82,76.48,4.4,1
3660,20,73.68,55.26,88.26,1.4,1
3661,25,78.87,67.95,66.67,3.1,1
3662,19,96.53,78.35,75.06,6.0,1
3663,23,100.0,82.88,85.18,8.4,1
3664,22,76.54,100.0,82.91,4.8,1
3665,22,95.1,73.42,65.79,5.7,1
3666,25,78.56,87.74,77.17,6.9,1
3667,24,84.51,47.04,81.53,3.4,1
3668,25,100.0,82.28,73.82,5.7,1
3669,25,87.65,84.2,87.96,3.5,1
3670,25,86.16,73.77,79.77,6.7,1
3671,21,77.58,45.78,73.41,5.3,1
3672,19,66.51,76.34,86.08,5.6,1
3673,20,78.31,70.41,89.66,3.4,1
3674,19,73.05,87.89,86.13,6.4,1
3675,24,84.67,100.0,98.48,9.2,1
3676,18,62.09,64.44,89.41,3.0,1
3677,25,73.3,62.62,71.23,4.3,1
3678,19,81.22,62.5,88.51,5.5,1
